customer_id,segment,uplift_score,predicted_clv,priority_score,allocated_budget,expected_gain,expected_roi
C019226,Sure Things,0.015154,4403953.594127425,0.583119,5000,66737.51,12.3475
C008692,Sure Things,0.000714,4470719.807998287,0.583088,5000,3192.09,-0.3616
C004155,Sure Things,0.00073,4469061.341870901,0.583001,5000,3262.41,-0.3475
C016454,Sure Things,0.001335,4465871.327428674,0.58298,5000,5961.94,0.1924
C017365,Sure Things,0.001335,4465754.996587981,0.582974,5000,5961.78,0.1924
C018589,Sure Things,0.000655,4467838.1570845535,0.582914,5000,2926.43,-0.4147
C018778,Sure Things,0.00073,4465589.038354039,0.582809,5000,3259.88,-0.348
C015200,Sure Things,0.000955,4458826.212710464,0.582495,5000,4258.18,-0.1484
C003690,Sure Things,0.002889,4448067.666145998,0.582399,5000,12850.47,1.5701
C019357,Sure Things,0.000714,4457612.18485125,0.582366,5000,3182.74,-0.3635
C019384,Sure Things,0.000673,4456712.574195215,0.582306,5000,2999.37,-0.4001
C010867,Sure Things,0.004734,4437653.2556509925,0.582299,5000,21007.85,3.2016
C017280,Sure Things,0.00073,4455996.354479197,0.582281,5000,3252.88,-0.3494
C016183,Sure Things,0.000665,4455153.259806383,0.582218,5000,2962.68,-0.4075
C015025,Persuadables,0.481954,32180.70559871646,0.582206,5000,15509.62,2.1019
C004971,Sure Things,0.00073,4453017.211397064,0.582117,5000,3250.7,-0.3499
C010746,Persuadables,0.425762,291867.09352252993,0.582076,5000,124265.92,23.8532
C019916,Sure Things,0.001335,4449155.301162975,0.582059,5000,5939.62,0.1879
C007738,Sure Things,0.00073,4449963.820070636,0.581948,5000,3248.47,-0.3503
C014803,Sure Things,0.001376,4444058.086433499,0.581789,5000,6115.02,0.223
C003132,Sure Things,0.001376,4443069.360777457,0.581735,5000,6113.66,0.2227
C012527,Sure Things,0.001019,4444168.87681537,0.581703,5000,4528.61,-0.0943
C017266,Sure Things,0.001499,4440892.247909732,0.581646,5000,6656.9,0.3314
C015887,Sure Things,0.000833,4442524.721459773,0.581565,5000,3700.62,-0.2599
C017029,Persuadables,0.467327,87684.98843442625,0.581506,5000,40977.56,7.1955
C017652,Sure Things,0.00073,4441877.5561362095,0.581503,5000,3242.57,-0.3515
C011457,Sure Things,0.000719,4441215.110851342,0.581464,5000,3193.23,-0.3614
C011541,Sure Things,0.004086,4424448.450348632,0.581405,5000,18078.3,2.6157
C000338,Sure Things,0.000665,4439714.674022584,0.581367,5000,2952.41,-0.4095
C009237,Persuadables,0.378429,499512.3175223951,0.581355,5000,189029.95,36.806
C018622,Sure Things,0.000833,4438668.265547066,0.581353,5000,3697.41,-0.2605
C013995,Persuadables,0.344768,655366.140195601,0.581293,5000,225949.27,44.1899
C000767,Sure Things,0.00073,4436684.101701136,0.581217,5000,3238.78,-0.3522
C004440,Sure Things,0.000955,4435600.5519111,0.581215,5000,4236.0,-0.1528
C009340,Sure Things,0.000655,4435438.973369509,0.581129,5000,2905.21,-0.419
C005899,Sure Things,0.010984,4385987.613058278,0.581058,5000,48175.69,8.6351
C017151,Sure Things,0.000714,4433316.588984947,0.581027,5000,3165.39,-0.3669
C008642,Sure Things,0.002257,4425865.0612312015,0.581013,5000,9989.18,0.9978
C018689,Sure Things,0.000665,4433201.980647844,0.581008,5000,2948.08,-0.4104
C008639,Sure Things,0.00073,4431396.837359408,0.580926,5000,3234.92,-0.353
C002462,Sure Things,0.000752,4430737.543130806,0.580895,5000,3331.91,-0.3336
C016257,Sure Things,0.000665,4430793.681154184,0.580876,5000,2946.48,-0.4107
C008451,Sure Things,0.000665,4429402.560465312,0.580799,5000,2945.55,-0.4109
C014800,Sure Things,0.000943,4427641.447222496,0.580773,5000,4175.27,-0.1649
C015640,Sure Things,0.000731,4428116.50307557,0.580745,5000,3236.95,-0.3526
C001393,Sure Things,0.00073,4427112.133957529,0.58069,5000,3231.79,-0.3536
C011877,Sure Things,0.00073,4424924.038423267,0.580569,5000,3230.19,-0.354
C016429,Sure Things,0.001335,4421778.634453468,0.580551,5000,5903.07,0.1806
C017207,Sure Things,0.000676,4423240.772621442,0.580462,5000,2990.11,-0.402
C000796,Sure Things,0.000665,4420877.425585769,0.580329,5000,2939.88,-0.412
C002339,Sure Things,0.000665,4419591.969801998,0.580259,5000,2939.03,-0.4122
C009835,Sure Things,0.00154,4414975.739887963,0.580229,5000,6799.06,0.3598
C007572,Sure Things,0.00073,4418631.880153398,0.580222,5000,3225.6,-0.3549
C003823,Sure Things,0.001357,4415617.361824742,0.580217,5000,5991.99,0.1984
C015114,Sure Things,0.000665,4418262.056412271,0.580185,5000,2938.14,-0.4124
C015677,Sure Things,0.001392,4414813.283981908,0.580182,5000,6145.42,0.2291
C012192,Sure Things,0.271824,3151028.484947649,0.580037,5000,856525.17,170.305
C013831,Sure Things,0.00073,4415051.120740187,0.580025,5000,3222.99,-0.3554
C005102,Sure Things,0.000673,4413007.005358191,0.579898,5000,2969.95,-0.406
C002361,Sure Things,0.00073,4411266.610239323,0.579817,5000,3220.22,-0.356
C011045,Persuadables,0.470108,41403.04509062537,0.579671,5000,19463.9,2.8928
C003031,Sure Things,0.000673,4406424.317413425,0.579535,5000,2965.52,-0.4069
C001836,Sure Things,0.000665,4405873.494699538,0.579503,5000,2929.91,-0.414
C014980,Sure Things,0.003315,4392967.593087608,0.579473,5000,14562.69,1.9125
C003438,Sure Things,0.00073,4404812.423373029,0.579461,5000,3215.51,-0.3569
C013068,Sure Things,0.000673,4403709.568528981,0.579386,5000,2963.7,-0.4073
C007842,Sure Things,0.00073,4401775.149085294,0.579294,5000,3213.3,-0.3573
C005206,Sure Things,0.002887,4390140.244142353,0.579207,5000,12674.33,1.5349
C001229,Sure Things,0.00073,4397847.316615866,0.579077,5000,3210.43,-0.3579
C006876,Sure Things,0.000665,4397674.488438081,0.579051,5000,2924.45,-0.4151
C009635,Sure Things,0.000665,4396414.643709278,0.578982,5000,2923.62,-0.4153
C000734,Sure Things,0.000833,4394975.890086825,0.578946,5000,3661.01,-0.2678
C018741,Sure Things,0.000955,4394279.018115051,0.578939,5000,4196.54,-0.1607
C007871,Sure Things,0.000665,4395128.568469386,0.578911,5000,2922.76,-0.4154
C013648,Sure Things,0.002694,4385336.547848861,0.578893,5000,11814.1,1.3628
C011274,Sure Things,0.000724,4394352.633674746,0.578883,5000,3181.51,-0.3637
C019644,Sure Things,0.002284,4386474.673933078,0.57885,5000,10018.71,1.0037
C012981,Sure Things,0.00073,4393362.501058534,0.57883,5000,3207.15,-0.3586
C010000,Persuadables,0.466476,42990.128574415605,0.578825,5000,20053.86,3.0108
C001000,Sure Things,0.00073,4393240.409542918,0.578824,5000,3207.07,-0.3586
C014241,Sure Things,0.000955,4391313.2102127215,0.578775,5000,4193.7,-0.1613
C000187,Sure Things,0.000665,4390506.304131822,0.578656,5000,2919.69,-0.4161
C013370,Sure Things,0.002883,4379999.950169068,0.578647,5000,12627.54,1.5255
C017423,Sure Things,0.000673,4390253.080380034,0.578644,5000,2954.64,-0.4091
C019270,Sure Things,0.00151,4386176.840718832,0.578635,5000,6623.13,0.3246
C013465,Sure Things,0.000665,4389992.343273584,0.578628,5000,2919.34,-0.4161
C011532,Sure Things,0.000673,4388784.126864975,0.578564,5000,2953.65,-0.4093
C018739,Sure Things,0.0033,4375229.231702463,0.578492,5000,14438.26,1.8877
C015103,Sure Things,0.001392,4383115.24279541,0.578436,5000,6101.3,0.2203
C010933,Persuadables,0.403028,330217.1103242003,0.578348,5000,133086.74,25.6173
C003721,Persuadables,0.432513,191585.45360772888,0.578286,5000,82863.2,15.5726
C008946,Sure Things,0.00073,4382078.397452011,0.578209,5000,3198.92,-0.3602
C003594,Sure Things,0.000673,4381649.038329982,0.57817,5000,2948.85,-0.4102
C001381,Sure Things,0.000955,4378821.942011586,0.578087,5000,4181.77,-0.1636
C012118,Sure Things,0.00094,4378508.971568291,0.578066,5000,4115.8,-0.1768
C008862,Persuadables,0.426527,214330.6889999397,0.578001,5000,91417.83,17.2836
C002196,Sure Things,0.000844,4377006.40396086,0.577959,5000,3694.19,-0.2612
C008866,Sure Things,0.000714,4377589.388830614,0.577957,5000,3125.6,-0.3749
C006266,Sure Things,0.000714,4375849.545336937,0.577861,5000,3124.36,-0.3751
C000971,Sure Things,0.000665,4374177.6606384255,0.577757,5000,2908.83,-0.4182
C007968,Sure Things,0.000673,4374059.001148599,0.577752,5000,2943.74,-0.4113
C015915,Sure Things,0.000719,4373444.190058656,0.57773,5000,3144.51,-0.3711
C016329,Sure Things,0.000714,4372461.136892915,0.577675,5000,3121.94,-0.3756
C012968,Sure Things,0.001392,4368567.33982068,0.577634,5000,6081.05,0.2162
C002596,Sure Things,0.000665,4371741.093110182,0.577623,5000,2907.21,-0.4186
C014518,Sure Things,0.000714,4370854.577315951,0.577586,5000,3120.79,-0.3758
C016881,Sure Things,0.000673,4370914.448140749,0.577579,5000,2941.63,-0.4117
C003947,Sure Things,0.000714,4370023.770997878,0.577541,5000,3120.2,-0.376
C001040,Sure Things,0.000748,4369703.240907207,0.577532,5000,3268.54,-0.3463
C009825,Sure Things,0.000714,4368775.687963994,0.577472,5000,3119.31,-0.3761
C002581,Persuadables,0.45735,59853.86213022848,0.577409,5000,27374.16,4.4748
C011785,Sure Things,0.000937,4366085.060481854,0.577381,5000,4091.02,-0.1818
C018421,Sure Things,0.001555,4362843.712181207,0.577361,5000,6784.22,0.3568
C009522,Sure Things,0.000665,4366615.663145994,0.57734,5000,2903.8,-0.4192
C019882,Sure Things,0.000673,4363360.244863486,0.577163,5000,2936.54,-0.4127
C018115,Sure Things,0.003044,4351308.293299782,0.577108,5000,13245.38,1.6491
C017858,Sure Things,0.001376,4357050.186338746,0.576996,5000,5995.3,0.1991
C010382,Sure Things,0.001555,4356012.057164191,0.576985,5000,6773.6,0.3547
C004135,Sure Things,0.000898,4358149.869245091,0.576934,5000,3913.62,-0.2173
C016523,Sure Things,0.000955,4357410.521637637,0.576908,5000,4161.33,-0.1677
C014544,Sure Things,0.000714,4356150.78254386,0.576776,5000,3110.29,-0.3779
C009172,Sure Things,0.000665,4356378.947582704,0.576776,5000,2896.99,-0.4206
C001534,Sure Things,0.000714,4355481.296002511,0.576739,5000,3109.81,-0.378
C004231,Sure Things,0.000655,4355553.089090014,0.576728,5000,2852.89,-0.4294
C008320,Sure Things,0.00073,4354474.221742583,0.576688,5000,3178.77,-0.3642
C000560,Sure Things,0.000833,4353794.030292684,0.576677,5000,3626.71,-0.2747
C004643,Sure Things,0.000714,4352218.435041251,0.57656,5000,3107.48,-0.3785
C001720,Sure Things,0.000714,4351123.596838536,0.576499,5000,3106.7,-0.3787
C012473,Sure Things,0.000673,4350830.516385293,0.576473,5000,2928.11,-0.4144
C019958,Sure Things,0.00073,4349292.822440079,0.576403,5000,3174.98,-0.365
C016279,Sure Things,0.000665,4349520.1670542,0.576398,5000,2892.43,-0.4215
C005957,Sure Things,0.000833,4348247.695344778,0.576371,5000,3622.09,-0.2756
C014239,Sure Things,0.003025,4337687.585110573,0.576353,5000,13121.5,1.6243
C000434,Sure Things,0.000676,4348004.001353703,0.576318,5000,2939.25,-0.4122
C009888,Sure Things,0.000893,4346705.628722049,0.576302,5000,3881.61,-0.2237
C003685,Sure Things,0.000665,4347400.864537817,0.576282,5000,2891.02,-0.4218
C016555,Sure Things,0.000898,4346083.343511784,0.576269,5000,3902.78,-0.2194
C001322,Sure Things,0.00073,4346586.627600354,0.576254,5000,3173.01,-0.3654
C008445,Sure Things,0.001425,4343221.6068056775,0.576247,5000,6189.09,0.2378
C018241,Sure Things,0.000945,4345417.664494483,0.576244,5000,4106.42,-0.1787
C002156,Sure Things,0.000676,4344992.660500856,0.576152,5000,2937.22,-0.4126
C018982,Sure Things,0.000676,4344720.55410818,0.576137,5000,2937.03,-0.4126
C007574,Sure Things,0.000665,4344104.200381476,0.5761,5000,2888.83,-0.4222
C019010,Sure Things,0.000665,4342739.782195592,0.576025,5000,2887.92,-0.4224
C014248,Sure Things,0.000665,4341746.406865619,0.57597,5000,2887.26,-0.4225
C000051,Sure Things,0.000714,4340613.612207021,0.57592,5000,3099.2,-0.3802
C014478,Sure Things,0.001392,4337034.202364496,0.575897,5000,6037.15,0.2074
C004775,Sure Things,0.00073,4339342.025001342,0.575854,5000,3167.72,-0.3665
C009539,Sure Things,0.000665,4338511.508334864,0.575792,5000,2885.11,-0.423
C015983,Sure Things,0.000748,4337674.227097278,0.575767,5000,3244.58,-0.3511
C012250,Sure Things,0.002648,4328739.845944029,0.575763,5000,11462.5,1.2925
C013606,Sure Things,0.000833,4334764.359507497,0.575629,5000,3610.86,-0.2778
C018316,Sure Things,0.000979,4333249.193130666,0.575583,5000,4242.25,-0.1516
C013972,Sure Things,0.000955,4332582.814615058,0.57554,5000,4137.62,-0.1725
C018535,Sure Things,0.00073,4333268.544090303,0.57552,5000,3163.29,-0.3673
C015491,Sure Things,0.00163,4328842.575044694,0.575507,5000,7056.01,0.4112
C003704,Sure Things,0.00073,4332720.13994496,0.57549,5000,3162.89,-0.3674
C008183,Sure Things,0.000833,4332142.358387939,0.575484,5000,3608.67,-0.2783
C002822,Sure Things,0.00094,4330313.08607839,0.575411,5000,4070.49,-0.1859
C001157,Sure Things,0.000747,4330020.996515254,0.575345,5000,3234.53,-0.3531
C010241,Sure Things,0.00073,4327584.08883129,0.575207,5000,3159.14,-0.3682
C006527,Sure Things,0.002648,4317927.393818141,0.575167,5000,11433.87,1.2868
C019604,Sure Things,0.000714,4326381.561663812,0.575136,5000,3089.04,-0.3822
C014556,Sure Things,0.000833,4324767.974490341,0.575078,5000,3602.53,-0.2795
C007061,Sure Things,0.000893,4323557.979992373,0.575027,5000,3860.94,-0.2278
C006641,Persuadables,0.44468,74603.34105617898,0.574967,5000,33174.61,5.6349
C016608,Sure Things,0.00073,4321812.646943749,0.574889,5000,3154.92,-0.369
C014004,Sure Things,0.000665,4321983.664297011,0.574881,5000,2874.12,-0.4252
C001432,Sure Things,0.000665,4321402.453555263,0.574849,5000,2873.73,-0.4253
C007105,Sure Things,0.000747,4318984.314313893,0.574737,5000,3226.28,-0.3547
C006262,Sure Things,0.00094,4317235.191950526,0.574691,5000,4058.2,-0.1884
C016343,Sure Things,0.00073,4316450.406777667,0.574593,5000,3151.01,-0.3698
C009753,Sure Things,0.00094,4314977.70955094,0.574566,5000,4056.08,-0.1888
C019104,Sure Things,0.00067,4315890.170347805,0.574547,5000,2891.65,-0.4217
C010692,Sure Things,0.000747,4314739.120615711,0.574503,5000,3223.11,-0.3554
C011526,Sure Things,0.000714,4314082.195080203,0.574459,5000,3080.25,-0.384
C007215,Sure Things,0.00073,4313927.679385939,0.574454,5000,3149.17,-0.3702
C012812,Sure Things,0.000898,4312824.354414596,0.574437,5000,3872.92,-0.2254
C019275,Sure Things,0.00073,4313395.599366498,0.574425,5000,3148.78,-0.3702
C018374,Sure Things,0.00094,4311728.55806144,0.574387,5000,4053.02,-0.1894
C018521,Sure Things,0.000665,4311892.399325826,0.574326,5000,2867.41,-0.4265
C018588,Sure Things,0.000714,4311036.272017306,0.574291,5000,3078.08,-0.3844
C002320,Sure Things,0.000655,4310739.571898698,0.574259,5000,2823.53,-0.4353
C014878,Sure Things,0.001392,4305507.045990299,0.574161,5000,5993.27,0.1987
C016983,Sure Things,0.000963,4307067.384652992,0.574136,5000,4147.71,-0.1705
C015068,Sure Things,0.003287,4294434.030391636,0.574037,5000,14115.8,1.8232
C003309,Sure Things,0.00094,4304473.12947645,0.573987,5000,4046.2,-0.1908
C019449,Persuadables,0.352442,486853.1862114712,0.573981,5000,171587.51,33.3175
C011641,Sure Things,0.00073,4304222.74159497,0.57392,5000,3142.08,-0.3716
C013281,Sure Things,0.00073,4303897.505485616,0.573902,5000,3141.85,-0.3716
C012393,Sure Things,0.002962,4292689.210962434,0.573858,5000,12714.95,1.543
C015317,Sure Things,0.000714,4302597.880676006,0.573826,5000,3072.05,-0.3856
C005754,Sure Things,0.00073,4301920.15874999,0.573793,5000,3140.4,-0.3719
C009371,Sure Things,0.000714,4301798.394114094,0.573782,5000,3071.48,-0.3857
C008076,Sure Things,0.00094,4299811.821903025,0.573731,5000,4041.82,-0.1916
C017025,Sure Things,0.001335,4297891.370579407,0.573726,5000,5737.68,0.1475
C019793,Sure Things,0.000673,4299415.337525472,0.57364,5000,2893.51,-0.4213
C005481,Sure Things,0.000673,4299354.777245118,0.573637,5000,2893.47,-0.4213
C015595,Sure Things,0.000665,4299344.486008815,0.573634,5000,2859.06,-0.4282
C001182,Sure Things,0.000673,4298757.909970284,0.573604,5000,2893.06,-0.4214
C000840,Sure Things,0.00073,4297837.223558435,0.573568,5000,3137.42,-0.3725
C007042,Sure Things,0.000665,4297888.731799639,0.573554,5000,2858.1,-0.4284
C019813,Sure Things,0.000673,4296621.778615666,0.573486,5000,2891.63,-0.4217
C018836,Sure Things,0.001392,4290807.298273724,0.573351,5000,5972.8,0.1946
C015624,Sure Things,0.00073,4292835.81559528,0.573292,5000,3133.77,-0.3732
C014946,Sure Things,0.002455,4283626.7659493685,0.573228,5000,10516.3,1.1033
C010565,Persuadables,0.435098,87382.79760189352,0.573209,5000,38020.08,6.604
C002096,Sure Things,0.000833,4289450.407150485,0.573132,5000,3573.11,-0.2854
C003318,Sure Things,0.000711,4289556.151992581,0.573107,5000,3049.87,-0.39
C015463,Sure Things,0.001019,4288023.99995356,0.573102,5000,4369.5,-0.1261
C019100,Sure Things,0.000711,4289195.630277098,0.573087,5000,3049.62,-0.3901
C009277,Sure Things,0.000714,4288301.219841781,0.573039,5000,3061.85,-0.3876
C012211,Sure Things,0.001019,4286720.919595129,0.57303,5000,4368.17,-0.1264
C019425,Sure Things,0.00073,4288036.230910052,0.573028,5000,3130.27,-0.3739
C012150,Sure Things,0.000714,4287931.243797869,0.573018,5000,3061.58,-0.3877
C019000,Sure Things,0.000711,4287261.129603881,0.57298,5000,3048.24,-0.3904
C001317,Sure Things,0.002566,4278303.524279706,0.572964,5000,10978.13,1.1956
C016173,Sure Things,0.001376,4283590.40730351,0.572949,5000,5894.22,0.1788
C018532,Sure Things,0.000673,4286578.934281367,0.572933,5000,2884.87,-0.423
C012423,Sure Things,0.000747,4284483.950102803,0.572837,5000,3200.51,-0.3599
C002010,Sure Things,0.001155,4282263.21563401,0.572819,5000,4946.01,-0.0108
C015371,Sure Things,0.000689,4283992.386979309,0.572795,5000,2951.67,-0.4097
C018035,Sure Things,0.000676,4283491.015296444,0.572764,5000,2895.64,-0.4209
C002387,Sure Things,0.00073,4282847.988131401,0.572742,5000,3126.48,-0.3747
C006475,Sure Things,0.000673,4282972.322681595,0.572734,5000,2882.44,-0.4235
C014310,Sure Things,0.000893,4280956.875237552,0.57268,5000,3822.89,-0.2354
C008298,Sure Things,0.003123,4270484.8771731,0.572676,5000,13336.72,1.6673
C003804,Sure Things,0.000695,4280507.829844855,0.572604,5000,2974.95,-0.405
C011523,Sure Things,0.000955,4279292.1638926165,0.572604,5000,4086.72,-0.1827
C018131,Sure Things,0.00073,4280022.411111492,0.572587,5000,3124.42,-0.3751
C008149,Sure Things,0.000955,4278072.029019906,0.572537,5000,4085.56,-0.1829
C000139,Sure Things,0.000665,4277214.049568051,0.572415,5000,2844.35,-0.4311
C002341,Sure Things,0.00073,4275541.73929677,0.57234,5000,3121.15,-0.3758
C013357,Sure Things,0.00073,4274008.3631253,0.572255,5000,3120.03,-0.376
C006155,Sure Things,0.000714,4272463.1398129705,0.572166,5000,3050.54,-0.3899
C001204,Sure Things,0.015158,4204704.844435809,0.572144,5000,63734.92,11.747
C004558,Sure Things,0.000955,4269957.792429771,0.57209,5000,4077.81,-0.1844
C019760,Persuadables,0.437372,56308.45457788883,0.572082,5000,24627.74,3.9255
C009289,Sure Things,0.000673,4270372.414975265,0.57204,5000,2873.96,-0.4252
C007520,Sure Things,0.000665,4269785.319776952,0.572006,5000,2839.41,-0.4321
C011255,Sure Things,0.000673,4269725.603837925,0.572005,5000,2873.53,-0.4253
C014813,Sure Things,0.000665,4269173.419588441,0.571972,5000,2839.0,-0.4322
C002258,Sure Things,0.000665,4268235.904839829,0.571921,5000,2838.38,-0.4323
C008688,Sure Things,0.000665,4267693.272867614,0.571891,5000,2838.02,-0.4324
C011184,Sure Things,0.000714,4266891.022300451,0.571859,5000,3046.56,-0.3907
C019092,Sure Things,0.00073,4266422.620259995,0.571837,5000,3114.49,-0.3771
C010063,Sure Things,0.000714,4266206.010236555,0.571821,5000,3046.07,-0.3908
C017107,Sure Things,0.000714,4266066.347150286,0.571814,5000,3045.97,-0.3908
C003217,Sure Things,0.00073,4265801.780996353,0.571803,5000,3114.04,-0.3772
C016901,Sure Things,0.00073,4265684.475862213,0.571797,5000,3113.95,-0.3772
