customer_id,segment,priority_score,churn_prob_control,uplift_score,predicted_clv,clv_percentile,is_high_value,is_treatment,churned
C000310,저가치-Lost Causes,0.0,0.997699,-0.000201,0.0,11.7,0,1,1
C000311,저가치-Lost Causes,0.0,0.000611,-0.000229,8986516.644301675,46.0,0,0,0
C000312,신규고객,0.0,0.0004,-0.000159,15816569.813141134,69.8,0,0,0
C000313,저가치-Lost Causes,0.0,0.000975,-0.000195,6887867.597398724,34.8,0,1,0
C000314,신규고객,0.0,0.001783,-0.001082,6814148.848144409,34.4,0,1,0
C000315,신규고객,0.0,0.99764,-0.000566,0.0,11.7,0,1,1
C000316,신규고객,0.0,0.000533,-0.618482,6713037.284037105,33.8,0,1,1
C000317,저가치-Lost Causes,0.04,0.006287,0.004091,7501306.572190426,38.1,0,0,0
C000318,고가치-Sure Things,0.01,0.000718,0.000133,27403369.21399118,87.7,1,1,0
C000319,저가치-Lost Causes,0.0,0.998263,0.000877,0.0,11.7,0,1,1
C000320,저가치-Lost Causes,0.0,0.003775,-0.990669,0.0,11.7,0,1,1
C000321,신규고객,0.0,0.002421,-0.005105,7428622.595966453,37.7,0,1,0
C000322,저가치-Lost Causes,0.0,0.001012,-0.001102,10192528.489445023,52.4,0,0,0
C000323,저가치-Lost Causes,0.0,0.000577,-0.0004,11463846.0463101,57.9,0,0,0
C000324,신규고객,0.0,0.00026,-0.000457,0.0,11.7,0,0,0
C000325,신규고객,0.02,0.002258,0.00175,10214495.406869764,52.5,0,0,0
C000326,저가치-Lost Causes,0.0,0.001631,-0.019073,0.0,11.7,0,1,0
C000327,신규고객,0.0,0.000565,-0.00016,14198081.519864451,66.5,0,1,0
C000328,신규고객,0.0,0.00033,-0.000361,8262622.34900099,42.2,0,0,0
C000329,고가치-Sure Things,0.0,0.000688,5.2e-05,31308674.95812549,89.7,1,0,0
C000330,저가치-Lost Causes,0.0,0.000333,-0.001394,0.0,11.7,0,1,0
C000331,저가치-Lost Causes,0.0,0.002047,-0.003335,13665817.57590416,65.3,0,1,0
C000332,저가치-Lost Causes,0.0,0.000587,-5.2e-05,10789162.502134826,55.3,0,1,0
C000333,신규고객,0.0,0.017246,-0.647564,0.0,11.7,0,0,0
C000334,신규고객,0.0,0.000614,-2.2e-05,21051236.581930853,79.6,0,1,0
C000335,저가치-Lost Causes,0.0,0.998153,0.000148,13579219.867962165,65.0,0,0,1
C000336,고가치-Lost Causes,0.0,0.000727,-0.000164,95756104.93804336,93.4,1,0,0
C000337,저가치-Lost Causes,0.0,0.998,-0.000769,0.0,11.7,0,0,1
C000338,고가치-Lost Causes,0.0,0.000615,-0.000276,117679196.18138684,98.1,1,0,0
C000339,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C000340,고가치-Sure Things,0.0,0.000679,8e-05,24078913.489333984,84.1,1,1,0
C000341,저가치-Lost Causes,0.0,0.000419,-0.000266,0.0,11.7,0,0,0
C000342,신규고객,0.0,0.036063,-0.372623,2424811.628849322,24.6,0,0,0
C000343,저가치-Lost Causes,0.0,0.000744,-0.000192,5738733.925596091,30.1,0,1,0
C000344,저가치-Lost Causes,0.0,0.99865,0.000213,0.0,11.7,0,1,1
C000345,신규고객,0.0,0.000355,-0.000311,4304979.790799842,26.9,0,0,0
C000346,신규고객,0.01,0.002481,0.001831,5023403.53650167,28.4,0,0,0
C000347,고가치-Sure Things,0.02,0.001127,0.000405,31822834.994401254,89.9,1,0,0
C000348,저가치-Lost Causes,0.04,0.001999,0.00151,17083771.15154463,72.3,0,1,0
C000349,고가치-Lost Causes,0.0,0.016476,-0.006843,88863219.45938648,92.2,1,1,0
C000350,저가치-Lost Causes,0.16,0.989197,0.017468,6805337.871214401,34.3,0,0,1
C000351,저가치-Lost Causes,0.0,0.000593,1.2e-05,18433807.63499182,74.9,0,0,0
C000352,저가치-Lost Causes,0.0,0.005046,-0.002404,7230707.1779297935,36.6,0,1,0
C000353,저가치-Lost Causes,0.0,0.998473,0.000125,0.0,11.7,0,1,1
C000354,저가치-Lost Causes,0.0,0.001022,-0.001223,9253774.774149856,47.4,0,0,0
C000355,저가치-Lost Causes,0.0,0.000653,3.2e-05,11165683.209992051,56.7,0,1,0
C000356,신규고객,0.0,0.005097,-0.008273,0.0,11.7,0,1,0
C000357,저가치-Lost Causes,0.01,0.002424,0.001296,6890975.102290971,34.8,0,1,0
C000358,신규고객,0.0,0.000821,-0.000355,5276047.897512293,28.9,0,0,0
C000359,저가치-Lost Causes,0.0,0.997973,-0.000167,5600936.514734454,29.9,0,0,1
C000360,신규고객,0.0,0.001101,-0.000202,11039478.674645567,56.2,0,1,0
C000361,고가치-Lost Causes,0.0,0.000593,-0.000121,21484250.406721327,80.3,1,0,0
C000362,신규고객,0.01,0.000977,0.000378,13959155.070478186,66.0,0,0,0
C000363,신규고객,0.0,0.000727,-0.000164,108362408.19180162,96.0,1,1,0
C000364,신규고객,1.02,0.04878,0.047542,15490303.900963211,69.2,0,1,0
C000365,저가치-Lost Causes,0.0,0.001003,-0.002208,5530999.214405745,29.6,0,0,0
C000366,저가치-Lost Causes,0.0,0.997393,0.000984,0.0,11.7,0,1,1
C000367,저가치-Lost Causes,0.0,0.000434,-0.001161,0.0,11.7,0,1,0
C000368,신규고객,0.0,0.001038,-0.000154,6638307.000773672,33.4,0,0,0
C000369,신규고객,0.0,0.00061,4.1e-05,9841980.354942933,50.6,0,0,0
C000370,저가치-Lost Causes,0.0,0.001249,0.000182,5303218.108680903,29.0,0,0,0
C000371,신규고객,0.0,0.001164,-5.4e-05,17749527.669327118,73.8,0,0,0
C000372,신규고객,0.0,0.000544,-0.000604,3998009.798044759,26.4,0,0,0
C000373,신규고객,0.0,0.00061,-0.000831,6232590.772756724,31.8,0,1,0
C000374,저가치-Lost Causes,0.01,0.000749,0.000186,20652656.56426079,78.7,0,0,0
C000375,고가치-Sure Things,0.01,0.000926,0.000242,24481162.63273977,84.6,1,1,0
C000376,신규고객,0.0,0.998117,-0.000591,0.0,11.7,0,0,1
C000377,신규고객,0.04,0.012681,0.004477,6100634.229463922,31.1,0,0,0
C000378,저가치-Lost Causes,0.01,0.99789,0.000627,7211215.675183846,36.6,0,0,1
C000379,저가치-Lost Causes,0.0,0.000201,-0.000985,0.0,11.7,0,1,0
C000380,저가치-Lost Causes,0.0,0.000587,-0.000667,0.0,11.7,0,1,0
C000381,저가치-Lost Causes,0.0,0.001708,-0.002647,3066091.409046368,25.2,0,0,0
C000382,저가치-Lost Causes,0.0,0.998554,-5.5e-05,0.0,11.7,0,0,1
C000383,저가치-Lost Causes,0.0,0.996796,-0.000162,0.0,11.7,0,0,1
C000384,저가치-Lost Causes,0.07,0.010066,0.007691,6652094.110715173,33.5,0,0,0
C000385,저가치-Lost Causes,0.0,0.002948,4.2e-05,5876882.231848882,30.4,0,0,0
C000386,저가치-Lost Causes,0.0,0.000242,-0.000266,4435668.792709428,27.1,0,0,0
C000387,신규고객,0.0,0.000441,-0.000776,3463466.369983554,25.7,0,1,0
C000388,저가치-Lost Causes,0.29,0.019889,0.015001,13962087.911265835,66.1,0,1,0
C000389,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,1,1
C000390,저가치-Lost Causes,0.0,0.000587,-0.000147,10561153.51816472,54.2,0,0,0
C000391,저가치-Lost Causes,0.0,0.000921,9.4e-05,13186971.224197453,63.8,0,1,0
C000392,저가치-Lost Causes,0.0,0.000587,-0.000147,12094353.721915487,60.0,0,1,0
C000393,저가치-Lost Causes,0.0,0.000653,-0.00137,10455938.955614716,53.7,0,0,0
C000394,고가치-Lost Causes,0.0,0.000639,-0.000196,132457944.8875459,99.7,1,0,0
C000395,신규고객,0.0,0.000796,-0.000232,10124216.687509708,52.0,0,1,0
C000396,신규고객,0.0,0.004148,-0.932605,0.0,11.7,0,0,0
C000397,저가치-Lost Causes,0.0,0.000755,-3e-06,18711750.827115174,75.4,0,1,0
C000398,저가치-Lost Causes,0.0,0.004225,-0.00013,9274592.64821538,47.5,0,0,0
C000399,저가치-Lost Causes,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C000400,저가치-Lost Causes,0.0,0.022645,-0.952346,0.0,11.7,0,1,1
C000401,신규고객,0.0,0.000678,8.7e-05,6420001.02240542,32.5,0,0,0
C000402,저가치-Lost Causes,0.0,0.893754,-0.093645,0.0,11.7,0,1,1
C000403,고가치-Sure Things,0.04,0.001643,0.00085,33414267.14360465,90.0,1,0,0
C000404,저가치-Lost Causes,0.27,0.025267,0.02294,8373186.57557326,42.9,0,0,0
C000405,신규고객,0.0,0.0008,-0.000124,12044741.585255904,59.9,0,1,0
C000406,저가치-Lost Causes,0.0,0.004095,-0.003025,20797283.464308813,79.0,0,1,0
C000407,신규고객,0.0,0.998401,0.00022,0.0,11.7,0,1,1
C000408,고가치-Lost Causes,0.0,0.007601,-0.002066,22703084.86652605,82.1,1,1,0
C000409,저가치-Lost Causes,0.0,0.000573,-0.000164,15283049.489479473,68.8,0,1,0
C000410,저가치-Lost Causes,0.0,0.000701,-0.0002,13379378.039848134,64.4,0,1,0
C000411,신규고객,0.0,0.000761,-0.000468,9261548.814943068,47.5,0,0,0
C000412,고가치-Lost Causes,0.0,0.000614,-7e-05,93103919.5057776,92.9,1,1,0
C000413,저가치-Lost Causes,0.0,0.000289,-0.000235,3759077.959968933,26.1,0,1,0
C000414,고가치-Lost Causes,0.0,0.002205,-0.001049,106823276.4144174,95.7,1,1,0
C000415,신규고객,0.08,0.004813,0.002583,22984381.53365544,82.6,1,0,0
C000416,고가치-Sure Things,0.09,0.003903,0.002571,25818827.71588052,86.3,1,0,0
C000417,저가치-Lost Causes,0.0,0.003716,-0.024871,0.0,11.7,0,1,0
C000418,저가치-Lost Causes,0.0,0.000738,1.9e-05,20920244.91673071,79.4,0,0,0
C000419,저가치-Lost Causes,0.0,0.997722,-0.000274,0.0,11.7,0,1,1
C000420,신규고객,0.0,0.000624,-0.000111,4157228.408590565,26.6,0,1,0
C000421,고가치-Lost Causes,0.0,0.000605,-0.000181,119760295.61185236,98.6,1,1,0
C000422,고가치-Lost Causes,0.0,0.00052,-0.000103,104829478.2969383,95.3,1,1,0
C000423,고가치-Lost Causes,0.0,0.000639,-0.000202,107788782.60002048,95.9,1,1,0
C000424,신규고객,0.02,0.002131,0.001623,10380919.94410945,53.4,0,1,0
C000425,신규고객,0.0,0.000317,-0.000422,2707868.901065865,24.9,0,0,0
C000426,고가치-Sure Things,0.01,0.0009,0.000282,27441337.61149112,87.7,1,1,0
C000427,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C000428,고가치-Lost Causes,0.0,0.000727,-1.4e-05,86057584.4866527,91.8,1,0,0
C000429,저가치-Lost Causes,0.0,0.001974,-0.004103,0.0,11.7,0,1,0
C000430,저가치-Lost Causes,0.0,0.161696,-0.71414,0.0,11.7,0,0,0
C000431,신규고객,0.0,0.99865,4.2e-05,0.0,11.7,0,0,1
C000432,저가치-Lost Causes,0.06,0.006095,0.003322,13490139.144700956,64.8,0,1,0
C000433,저가치-Lost Causes,0.0,0.000514,-0.000492,4591963.709206665,27.4,0,0,0
C000434,고가치-Sure Things,0.11,0.001896,0.001245,61572330.04076554,90.4,1,0,0
C000435,고가치-Persuadables,10.6,0.891123,0.322518,23786965.49783916,83.8,1,0,1
C000436,신규고객,0.01,0.001084,0.000447,23506851.19255645,83.3,1,1,0
C000437,신규고객,0.0,0.008599,-0.053233,0.0,11.7,0,0,0
C000438,신규고객,0.0,0.001638,-0.004845,0.0,11.7,0,0,0
C000439,저가치-Lost Causes,0.0,0.000712,-0.000262,12794286.126365112,62.3,0,0,0
C000440,저가치-Lost Causes,0.0,0.000763,0.00014,15284591.413574392,68.9,0,0,0
C000441,저가치-Lost Causes,0.0,0.000323,-0.000155,19131945.217504717,76.3,0,1,0
C000442,저가치-Lost Causes,0.0,0.000392,-0.000223,0.0,11.7,0,1,0
C000443,저가치-Lost Causes,0.0,0.983566,-0.009301,10650885.6391811,54.7,0,0,1
C000444,신규고객,0.0,0.000984,-0.000449,29135337.53184218,88.7,1,1,0
C000445,저가치-Lost Causes,0.0,0.002533,0.000344,0.0,11.7,0,0,0
C000446,저가치-Lost Causes,0.0,0.000759,7.8e-05,13010558.078244347,63.2,0,0,0
C000447,저가치-Lost Causes,0.0,0.000687,-0.000921,16711285.636282358,71.5,0,1,0
C000448,고가치-Lost Causes,0.0,0.001093,-0.000416,74446583.13899726,90.7,1,0,0
C000449,신규고객,0.0,0.000755,0.000209,13689766.998066092,65.4,0,0,0
C000450,신규고객,0.0,0.000727,-0.000164,132496655.98623344,99.8,1,0,0
C000451,신규고객,0.0,0.000596,3e-05,7897695.22937931,40.1,0,0,0
C000452,저가치-Lost Causes,0.0,0.997802,-0.000135,0.0,11.7,0,1,1
C000453,신규고객,0.0,0.000666,4e-05,21448397.0818009,80.2,1,1,0
C000454,고가치-Lost Causes,0.0,0.000581,-4.2e-05,107033753.44189608,95.7,1,0,0
C000455,저가치-Lost Causes,0.0,0.000888,0.000166,15178129.479553727,68.6,0,1,0
C000456,저가치-Lost Causes,0.01,0.000979,0.000412,16137173.827679496,70.2,0,0,0
C000457,신규고객,0.0,0.003771,-0.045962,5540551.275782998,29.6,0,1,0
C000458,저가치-Lost Causes,0.0,0.000588,-0.000245,0.0,11.7,0,1,0
C000459,저가치-Lost Causes,0.0,0.000716,0.000173,5180135.269899913,28.6,0,0,0
C000460,저가치-Lost Causes,0.01,0.998632,0.000824,8683829.98524813,44.4,0,0,1
C000461,신규고객,0.0,0.000576,-2.3e-05,23082890.17386869,82.8,1,1,0
C000462,저가치-Lost Causes,0.0,0.002085,-0.000392,19147955.77448329,76.4,0,1,0
C000463,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C000464,저가치-Lost Causes,0.0,0.000763,-0.000155,9113012.66082682,46.8,0,1,0
C000465,저가치-Lost Causes,0.0,0.000706,0.000175,9263967.96699343,47.5,0,0,0
C000466,저가치-Lost Causes,0.0,0.00051,-0.000672,0.0,11.7,0,1,0
C000467,저가치-Lost Causes,0.0,0.00138,-0.007605,0.0,11.7,0,1,0
C000468,고가치-Sure Things,0.01,0.000939,0.000343,25784677.894784626,86.2,1,1,0
C000469,저가치-Lost Causes,0.01,0.001999,0.000778,4761632.099624441,27.8,0,1,0
C000470,신규고객,0.02,0.006343,0.00171,9727849.00518622,50.0,0,0,0
C000471,저가치-Lost Causes,0.06,0.012637,0.0074,5480771.039327392,29.4,0,1,0
C000472,고가치-Sure Things,0.0,0.000696,5.9e-05,25181963.061117247,85.5,1,1,0
C000473,저가치-Lost Causes,0.05,0.003768,0.002456,13930783.580134176,65.9,0,0,0
C000474,신규고객,0.0,0.998037,0.000241,0.0,11.7,0,1,1
C000475,저가치-Lost Causes,0.0,0.000783,-0.007171,0.0,11.7,0,1,0
C000476,저가치-Lost Causes,0.02,0.002452,0.001245,12172160.078884209,60.4,0,1,0
C000477,저가치-Lost Causes,0.0,0.000718,-0.0002,11314712.911604691,57.3,0,1,0
C000478,저가치-Lost Causes,0.0,0.998191,0.000415,0.0,11.7,0,0,1
C000479,저가치-Lost Causes,0.86,0.064005,0.060622,10225301.294153877,52.5,0,1,0
C000480,저가치-Lost Causes,0.32,0.032268,0.030193,7551974.887435387,38.5,0,0,0
C000481,저가치-Lost Causes,0.0,0.015157,-0.005959,17855310.65834766,73.9,0,1,0
C000482,저가치-Lost Causes,0.42,0.02101,0.017001,17689071.022359625,73.7,0,1,0
C000483,신규고객,0.03,0.002775,0.001899,9587356.223481502,49.2,0,1,0
C000484,고가치-Lost Causes,0.0,0.000602,-2.1e-05,84109526.25138512,91.5,1,1,0
C000485,저가치-Lost Causes,0.0,0.000649,-0.000791,9157170.154088397,47.0,0,1,0
C000486,신규고객,0.0,0.002999,-0.075244,6706049.435693545,33.8,0,0,0
C000487,저가치-Lost Causes,0.0,0.000432,-0.000318,19255091.630749725,76.5,0,1,0
C000488,신규고객,0.0,0.000653,-0.000245,4114154.218211412,26.5,0,0,0
C000489,저가치-Lost Causes,0.01,0.000931,0.000356,15412095.947055416,69.0,0,1,0
C000490,신규고객,0.0,0.000293,-0.001418,0.0,11.7,0,1,0
C000491,신규고객,0.0,0.000499,9.3e-05,0.0,11.7,0,0,0
C000492,저가치-Lost Causes,0.0,0.000397,-0.001177,0.0,11.7,0,1,0
C000493,저가치-Lost Causes,0.0,0.997814,-8.6e-05,0.0,11.7,0,1,1
C000494,저가치-Lost Causes,0.0,0.000173,-0.00126,0.0,11.7,0,1,0
C000495,신규고객,0.0,0.001168,-0.003164,13618450.93990988,65.2,0,1,0
C000496,저가치-Lost Causes,0.0,0.004091,-0.001669,14568779.42104981,67.3,0,0,0
C000497,저가치-Lost Causes,0.0,0.000481,-0.000309,15017885.336793091,68.2,0,1,0
C000498,저가치-Lost Causes,0.0,0.000581,-0.000259,9037828.250669995,46.2,0,1,0
C000499,저가치-Lost Causes,0.0,0.002725,0.001025,0.0,11.7,0,1,0
C000500,신규고객,0.0,0.000483,-0.000673,987754.7036991088,24.0,0,1,0
C000501,저가치-Lost Causes,0.0,0.998343,0.003326,0.0,11.7,0,0,1
C000502,신규고객,0.0,0.00065,-0.000144,5532370.580262956,29.6,0,1,0
C000503,신규고객,0.02,0.001997,0.001168,11920952.420795416,59.5,0,1,0
C000504,저가치-Lost Causes,0.0,0.000587,2.9e-05,15766017.444121929,69.7,0,0,0
C000505,저가치-Lost Causes,0.0,0.002608,0.000115,0.0,11.7,0,0,0
C000506,신규고객,0.0,0.997606,-0.000311,5038966.436720515,28.5,0,0,1
C000507,저가치-Lost Causes,0.0,0.001277,-0.004587,0.0,11.7,0,1,0
C000508,신규고객,0.0,0.00055,-0.000456,8748717.258853665,44.8,0,1,0
C000509,신규고객,0.0,0.000574,-2.5e-05,21318050.295021374,80.1,1,1,0
C000510,고가치-Sure Things,0.0,0.000639,1.6e-05,85289360.95368245,91.6,1,0,0
C000511,저가치-Lost Causes,0.0,0.003625,-0.010743,526.3260032824683,23.6,0,1,0
C000512,신규고객,0.17,0.001888,0.00133,91615897.07751748,92.6,1,0,0
C000513,저가치-Lost Causes,0.0,0.000725,0.000168,10076518.864405546,51.8,0,0,0
C000514,저가치-Lost Causes,0.01,0.001332,0.000437,9613052.1373618,49.4,0,0,0
C000515,고가치-Lost Causes,0.0,0.000511,-0.001778,23590797.555786144,83.5,1,1,0
C000516,저가치-Lost Causes,0.0,0.001994,-0.008157,11015673.105853677,56.1,0,1,0
C000517,저가치-Lost Causes,0.0,0.99855,0.000133,0.0,11.7,0,0,1
C000518,고가치-Lost Causes,0.0,0.000791,-0.00084,107363846.4867662,95.7,1,0,0
C000519,저가치-Lost Causes,0.0,0.997989,6.9e-05,0.0,11.7,0,0,1
C000520,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C000521,신규고객,0.0,0.997954,0.000554,0.0,11.7,0,1,1
C000522,고가치-Sure Things,0.09,0.003042,0.002472,25811064.774061788,86.2,1,0,0
C000523,신규고객,0.0,0.000625,8.5e-05,13866637.179935046,65.8,0,0,0
C000524,신규고객,0.03,0.002751,0.000674,27743793.867045928,88.0,1,0,0
C000525,신규고객,0.0,0.000588,-0.00029,9271721.90609736,47.5,0,1,0
C000526,저가치-Lost Causes,0.0,0.001028,0.000387,7883510.48473805,40.1,0,1,0
C000527,신규고객,0.19,0.017259,0.011471,11844547.026227131,59.3,0,0,0
C000528,저가치-Lost Causes,0.0,0.000776,-0.006199,0.0,11.7,0,0,0
C000529,저가치-Lost Causes,0.0,0.001242,-0.006858,9426948.121438077,48.3,0,1,0
C000530,저가치-Lost Causes,0.0,0.00095,0.000293,7704953.879442243,39.2,0,1,0
C000531,저가치-Lost Causes,0.0,0.998527,-8.2e-05,0.0,11.7,0,0,1
C000532,저가치-Lost Causes,0.0,0.7827,-0.151758,4421050.073453849,27.1,0,1,1
C000533,신규고객,0.0,0.0007,7.1e-05,4681468.985808904,27.5,0,0,0
C000534,신규고객,0.0,0.000581,-4.2e-05,96457709.8207468,93.6,1,0,0
C000535,고가치-Sure Things,0.0,0.000782,0.000137,22336564.394617755,81.5,1,1,0
C000536,저가치-Lost Causes,0.01,0.000994,0.000467,9224793.272329396,47.3,0,0,0
C000537,고가치-Lost Causes,0.0,0.005898,-0.001925,21483548.334453687,80.3,1,0,0
C000538,신규고객,0.01,0.000948,0.000228,19541642.268366523,76.9,0,0,0
C000539,신규고객,0.0,0.998401,0.00022,0.0,11.7,0,1,1
C000540,신규고객,0.02,0.001834,0.001252,11840565.43292389,59.3,0,1,0
C000541,저가치-Lost Causes,0.0,0.000437,-0.000186,0.0,11.7,0,1,0
C000542,저가치-Lost Causes,0.0,0.000542,-0.002965,3066131.0678979014,25.2,0,0,0
C000543,저가치-Lost Causes,0.0,0.000739,0.000145,3570081.619790649,25.8,0,1,0
C000544,저가치-Lost Causes,0.01,0.001316,0.000409,15081789.894832324,68.3,0,0,0
C000545,신규고객,0.0,0.69695,-0.30095,0.0,11.7,0,1,1
C000546,저가치-Lost Causes,0.0,0.00668,-0.004533,7388995.303125987,37.5,0,0,0
C000547,신규고객,0.0,0.000614,-0.000176,118719716.88338384,98.4,1,1,0
C000548,신규고객,0.0,0.150096,-0.82908,0.0,11.7,0,1,1
C000549,저가치-Lost Causes,0.0,0.000177,-0.000292,5287045.541861005,29.0,0,0,0
C000550,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C000551,신규고객,0.01,0.000974,0.00035,22400130.196807835,81.6,1,1,0
C000552,고가치-Sure Things,0.0,0.000713,3e-05,26754688.308392588,87.1,1,0,0
C000553,저가치-Lost Causes,0.01,0.997859,0.000388,10321095.726822514,53.0,0,1,1
C000554,고가치-Lost Causes,0.0,0.001643,-0.001285,95471092.07695584,93.3,1,0,0
C000555,고가치-Sure Things,0.08,0.002913,0.002276,25778580.94673568,86.2,1,1,0
C000556,신규고객,0.0,0.000737,-0.000185,22643609.091500025,82.0,1,0,0
C000557,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C000558,저가치-Lost Causes,0.0,0.001121,-0.000395,2992756.0374043724,25.1,0,0,0
C000559,저가치-Lost Causes,0.15,0.019785,0.015501,7065322.92991566,35.7,0,1,0
C000560,신규고객,0.0,0.000614,-0.000771,82920002.35775803,91.4,1,0,0
C000561,저가치-Lost Causes,0.21,0.013663,0.007089,21165029.42869785,79.8,0,1,0
C000562,신규고객,0.0,0.003449,-0.124038,0.0,11.7,0,0,0
C000563,저가치-Lost Causes,0.37,0.026094,0.020265,13041156.380999582,63.3,0,0,0
C000564,저가치-Lost Causes,0.01,0.002037,0.000986,9785232.075697776,50.2,0,1,0
C000565,저가치-Lost Causes,0.0,0.998473,0.001269,0.0,11.7,0,0,1
C000566,저가치-Lost Causes,0.0,0.009682,-0.433407,6762733.776318754,34.0,0,0,0
C000567,신규고객,0.14,0.001807,0.001102,93570480.73964486,93.0,1,1,0
C000568,저가치-Lost Causes,0.0,0.059073,-0.048657,8903187.96006167,45.5,0,1,0
C000569,저가치-Lost Causes,0.0,0.000645,-0.000836,17278273.332177527,72.6,0,0,0
C000570,저가치-Lost Causes,0.0,0.000667,-0.000239,8954300.752892697,45.9,0,1,0
C000571,신규고객,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C000572,신규고객,0.0,0.001711,-0.001545,6994289.815097133,35.4,0,0,0
C000573,저가치-Lost Causes,0.0,0.23309,-0.693673,0.0,11.7,0,1,1
C000574,신규고객,0.0,0.996378,-0.001104,9833078.702056317,50.5,0,0,1
C000575,신규고객,0.0,0.919933,0.053864,0.0,11.7,0,0,1
C000576,신규고객,0.0,0.001858,-0.002595,11870120.91871354,59.3,0,0,0
C000577,신규고객,0.01,0.001331,0.00065,8310380.273482976,42.4,0,1,0
C000578,저가치-Lost Causes,0.6,0.045972,0.03463,12491001.767247597,61.6,0,0,0
C000579,신규고객,0.0,0.000549,-0.000296,7301791.777744291,37.0,0,0,0
C000580,저가치-Lost Causes,0.0,0.000206,-0.000599,10284564.579066556,52.9,0,0,0
C000581,저가치-Lost Causes,0.0,0.000235,-0.000299,8154050.843627327,41.6,0,0,0
C000582,신규고객,0.0,0.000501,-0.000147,23089256.56111083,82.8,1,0,0
C000583,저가치-Lost Causes,0.0,0.000561,-0.000348,7275446.2087277025,36.8,0,1,0
C000584,저가치-Lost Causes,0.0,0.001275,2.7e-05,7814108.776598513,39.6,0,0,0
C000585,신규고객,0.0,0.000861,0.00018,11304271.548674935,57.2,0,1,0
C000586,고가치-Sure Things,0.02,0.001046,0.000431,26478032.8499978,86.9,1,1,0
C000587,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C000588,고가치-Sure Things,0.01,0.0012,0.000478,21672499.716433257,80.5,1,0,0
C000589,신규고객,0.0,0.000614,-0.000127,100367460.22713956,94.1,1,1,0
C000590,저가치-Lost Causes,0.01,0.001182,0.000488,12434779.156553036,61.4,0,0,0
C000591,저가치-Lost Causes,0.0,0.002047,-0.007319,6227617.419547429,31.8,0,0,0
C000592,신규고객,0.0,0.000707,-0.000691,6404736.221870165,32.5,0,1,0
C000593,저가치-Lost Causes,0.0,0.000788,0.000221,11155895.845687907,56.6,0,1,0
C000594,고가치-Sure Things,7.26,0.055522,0.054924,95635764.4350794,93.4,1,1,0
C000595,신규고객,0.0,0.000555,-4.4e-05,22795313.884633828,82.3,1,1,0
C000596,신규고객,0.0,0.998472,3.5e-05,0.0,11.7,0,0,1
