customer_id,uplift_score,uplift_t_learner,uplift_x_learner,churn_prob_control,segment,is_treatment,churned
C000362,0.000378,0.000378,-0.225475,0.000977,Sure Things,0,0
C000363,-0.000164,-0.000164,0.365902,0.000727,Sleeping Dogs,1,0
C000364,0.047542,0.047542,0.220529,0.04878,Sure Things,1,0
C000365,-0.002208,-0.002208,-0.021752,0.001003,Sleeping Dogs,0,0
C000366,0.000984,0.000984,-0.016408,0.997393,Lost Causes,1,1
C000367,-0.001161,-0.001161,0.050004,0.000434,Sleeping Dogs,1,0
C000368,-0.000154,-0.000154,-0.311877,0.001038,Sleeping Dogs,0,0
C000369,4.1e-05,4.1e-05,-0.107067,0.00061,Sure Things,0,0
C000370,0.000182,0.000182,-0.202502,0.001249,Sure Things,0,0
C000371,-5.4e-05,-5.4e-05,-0.237535,0.001164,Sleeping Dogs,0,0
C000372,-0.000604,-0.000604,-0.307487,0.000544,Sleeping Dogs,0,0
C000373,-0.000831,-0.000831,0.413117,0.00061,Sleeping Dogs,1,0
C000374,0.000186,0.000186,-0.196109,0.000749,Sure Things,0,0
C000375,0.000242,0.000242,0.322661,0.000926,Sure Things,1,0
C000376,-0.000591,-0.000591,0.376394,0.998117,Sleeping Dogs,0,1
C000377,0.004477,0.004477,-0.201287,0.012681,Sure Things,0,0
C000378,0.000627,0.000627,0.194855,0.99789,Lost Causes,0,1
C000379,-0.000985,-0.000985,0.35321,0.000201,Sleeping Dogs,1,0
C000380,-0.000667,-0.000667,0.321704,0.000587,Sleeping Dogs,1,0
C000381,-0.002647,-0.002647,-0.157639,0.001708,Sleeping Dogs,0,0
C000382,-5.5e-05,-5.5e-05,-0.140342,0.998554,Sleeping Dogs,0,1
C000383,-0.000162,-0.000162,0.243052,0.996796,Sleeping Dogs,0,1
C000384,0.007691,0.007691,-0.0475,0.010066,Sure Things,0,0
C000385,4.2e-05,4.2e-05,-0.151385,0.002948,Sure Things,0,0
C000386,-0.000266,-0.000266,-0.045139,0.000242,Sleeping Dogs,0,0
C000387,-0.000776,-0.000776,0.402251,0.000441,Sleeping Dogs,1,0
C000388,0.015001,0.015001,0.362445,0.019889,Sure Things,1,0
C000389,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,1,1
C000390,-0.000147,-0.000147,-0.018268,0.000587,Sleeping Dogs,0,0
C000391,9.4e-05,9.4e-05,-0.115332,0.000921,Sure Things,1,0
C000392,-0.000147,-0.000147,0.037098,0.000587,Sleeping Dogs,1,0
C000393,-0.00137,-0.00137,-0.109419,0.000653,Sleeping Dogs,0,0
C000394,-0.000196,-0.000196,-0.283601,0.000639,Sleeping Dogs,0,0
C000395,-0.000232,-0.000232,0.396813,0.000796,Sleeping Dogs,1,0
C000396,-0.932605,-0.932605,0.323567,0.004148,Sleeping Dogs,0,0
C000397,-3e-06,-3e-06,-0.129857,0.000755,Sleeping Dogs,1,0
C000398,-0.00013,-0.00013,-0.14678,0.004225,Sleeping Dogs,0,0
C000399,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C000400,-0.952346,-0.952346,0.21629,0.022645,Sleeping Dogs,1,1
C000401,8.7e-05,8.7e-05,-0.204554,0.000678,Sure Things,0,0
C000402,-0.093645,-0.093645,-0.013231,0.893754,Sleeping Dogs,1,1
C000403,0.00085,0.00085,0.129774,0.001643,Sure Things,0,0
C000404,0.02294,0.02294,-0.19949,0.025267,Sure Things,0,0
C000405,-0.000124,-0.000124,0.091454,0.0008,Sleeping Dogs,1,0
C000406,-0.003025,-0.003025,0.22914,0.004095,Sleeping Dogs,1,0
C000407,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C000408,-0.002066,-0.002066,-0.206312,0.007601,Sleeping Dogs,1,0
C000409,-0.000164,-0.000164,0.103348,0.000573,Sleeping Dogs,1,0
C000410,-0.0002,-0.0002,0.085963,0.000701,Sleeping Dogs,1,0
C000411,-0.000468,-0.000468,0.256054,0.000761,Sleeping Dogs,0,0
C000412,-7e-05,-7e-05,0.211372,0.000614,Sleeping Dogs,1,0
C000413,-0.000235,-0.000235,0.198855,0.000289,Sleeping Dogs,1,0
C000414,-0.001049,-0.001049,-0.219621,0.002205,Sleeping Dogs,1,0
C000415,0.002583,0.002583,0.082713,0.004813,Sure Things,0,0
C000416,0.002571,0.002571,0.049066,0.003903,Sure Things,0,0
C000417,-0.024871,-0.024871,0.318921,0.003716,Sleeping Dogs,1,0
C000418,1.9e-05,1.9e-05,-0.225614,0.000738,Sure Things,0,0
C000419,-0.000274,-0.000274,-0.224476,0.997722,Sleeping Dogs,1,1
C000420,-0.000111,-0.000111,0.163859,0.000624,Sleeping Dogs,1,0
C000421,-0.000181,-0.000181,0.296004,0.000605,Sleeping Dogs,1,0
C000422,-0.000103,-0.000103,-0.215621,0.00052,Sleeping Dogs,1,0
C000423,-0.000202,-0.000202,0.394942,0.000639,Sleeping Dogs,1,0
C000424,0.001623,0.001623,0.019806,0.002131,Sure Things,1,0
C000425,-0.000422,-0.000422,-0.172715,0.000317,Sleeping Dogs,0,0
C000426,0.000282,0.000282,-0.020632,0.0009,Sure Things,1,0
C000427,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C000428,-1.4e-05,-1.4e-05,0.344681,0.000727,Sleeping Dogs,0,0
C000429,-0.004103,-0.004103,0.219432,0.001974,Sleeping Dogs,1,0
C000430,-0.71414,-0.71414,0.107823,0.161696,Sleeping Dogs,0,0
C000431,4.2e-05,4.2e-05,-0.008195,0.99865,Lost Causes,0,1
C000432,0.003322,0.003322,0.128449,0.006095,Sure Things,1,0
C000433,-0.000492,-0.000492,-0.19503,0.000514,Sleeping Dogs,0,0
C000434,0.001245,0.001245,0.293448,0.001896,Sure Things,0,0
C000435,0.322518,0.322518,-0.033451,0.891123,Persuadables,0,1
C000436,0.000447,0.000447,-0.158904,0.001084,Sure Things,1,0
C000437,-0.053233,-0.053233,0.228104,0.008599,Sleeping Dogs,0,0
C000438,-0.004845,-0.004845,-0.044795,0.001638,Sleeping Dogs,0,0
C000439,-0.000262,-0.000262,-0.088539,0.000712,Sleeping Dogs,0,0
C000440,0.00014,0.00014,-0.038348,0.000763,Sure Things,0,0
C000441,-0.000155,-0.000155,-0.148961,0.000323,Sleeping Dogs,1,0
C000442,-0.000223,-0.000223,0.132443,0.000392,Sleeping Dogs,1,0
C000443,-0.009301,-0.009301,0.073506,0.983566,Sleeping Dogs,0,1
C000444,-0.000449,-0.000449,-0.244472,0.000984,Sleeping Dogs,1,0
C000445,0.000344,0.000344,-0.15797,0.002533,Sure Things,0,0
C000446,7.8e-05,7.8e-05,-0.161014,0.000759,Sure Things,0,0
C000447,-0.000921,-0.000921,0.09811,0.000687,Sleeping Dogs,1,0
C000448,-0.000416,-0.000416,0.173022,0.001093,Sleeping Dogs,0,0
C000449,0.000209,0.000209,0.104966,0.000755,Sure Things,0,0
C000450,-0.000164,-0.000164,-0.083692,0.000727,Sleeping Dogs,0,0
C000451,3e-05,3e-05,-0.097293,0.000596,Sure Things,0,0
C000452,-0.000135,-0.000135,-0.251085,0.997802,Sleeping Dogs,1,1
C000453,4e-05,4e-05,0.304339,0.000666,Sure Things,1,0
C000454,-4.2e-05,-4.2e-05,-0.251909,0.000581,Sleeping Dogs,0,0
C000455,0.000166,0.000166,0.123869,0.000888,Sure Things,1,0
C000456,0.000412,0.000412,-0.170017,0.000979,Sure Things,0,0
C000457,-0.045962,-0.045962,0.28929,0.003771,Sleeping Dogs,1,0
C000458,-0.000245,-0.000245,-0.138,0.000588,Sleeping Dogs,1,0
C000459,0.000173,0.000173,-0.181118,0.000716,Sure Things,0,0
C000460,0.000824,0.000824,-0.050084,0.998632,Lost Causes,0,1
C000461,-2.3e-05,-2.3e-05,0.283519,0.000576,Sleeping Dogs,1,0
C000462,-0.000392,-0.000392,0.052441,0.002085,Sleeping Dogs,1,0
C000463,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C000464,-0.000155,-0.000155,-0.129852,0.000763,Sleeping Dogs,1,0
C000465,0.000175,0.000175,-0.014587,0.000706,Sure Things,0,0
C000466,-0.000672,-0.000672,0.079517,0.00051,Sleeping Dogs,1,0
C000467,-0.007605,-0.007605,-0.010787,0.00138,Sleeping Dogs,1,0
C000468,0.000343,0.000343,-0.322258,0.000939,Sure Things,1,0
C000469,0.000778,0.000778,-0.071816,0.001999,Sure Things,1,0
C000470,0.00171,0.00171,0.095168,0.006343,Sure Things,0,0
C000471,0.0074,0.0074,0.420884,0.012637,Sure Things,1,0
C000472,5.9e-05,5.9e-05,-0.052993,0.000696,Sure Things,1,0
C000473,0.002456,0.002456,-0.315358,0.003768,Sure Things,0,0
C000474,0.000241,0.000241,0.139989,0.998037,Lost Causes,1,1
C000475,-0.007171,-0.007171,0.056789,0.000783,Sleeping Dogs,1,0
C000476,0.001245,0.001245,0.401178,0.002452,Sure Things,1,0
C000477,-0.0002,-0.0002,0.230352,0.000718,Sleeping Dogs,1,0
C000478,0.000415,0.000415,-0.091299,0.998191,Lost Causes,0,1
C000479,0.060622,0.060622,0.27182,0.064005,Sure Things,1,0
C000480,0.030193,0.030193,0.031811,0.032268,Sure Things,0,0
C000481,-0.005959,-0.005959,0.141104,0.015157,Sleeping Dogs,1,0
C000482,0.017001,0.017001,0.023208,0.02101,Sure Things,1,0
C000483,0.001899,0.001899,0.403658,0.002775,Sure Things,1,0
C000484,-2.1e-05,-2.1e-05,-0.114898,0.000602,Sleeping Dogs,1,0
C000485,-0.000791,-0.000791,0.293178,0.000649,Sleeping Dogs,1,0
C000486,-0.075244,-0.075244,-0.141469,0.002999,Sleeping Dogs,0,0
C000487,-0.000318,-0.000318,0.143738,0.000432,Sleeping Dogs,1,0
C000488,-0.000245,-0.000245,-0.086471,0.000653,Sleeping Dogs,0,0
C000489,0.000356,0.000356,-0.043053,0.000931,Sure Things,1,0
C000490,-0.001418,-0.001418,0.315833,0.000293,Sleeping Dogs,1,0
C000491,9.3e-05,9.3e-05,-0.06582,0.000499,Sure Things,0,0
C000492,-0.001177,-0.001177,0.303994,0.000397,Sleeping Dogs,1,0
C000493,-8.6e-05,-8.6e-05,-0.0067,0.997814,Sleeping Dogs,1,1
C000494,-0.00126,-0.00126,0.15035,0.000173,Sleeping Dogs,1,0
C000495,-0.003164,-0.003164,0.073135,0.001168,Sleeping Dogs,1,0
C000496,-0.001669,-0.001669,-0.422379,0.004091,Sleeping Dogs,0,0
C000497,-0.000309,-0.000309,0.016323,0.000481,Sleeping Dogs,1,0
C000498,-0.000259,-0.000259,-0.0444,0.000581,Sleeping Dogs,1,0
C000499,0.001025,0.001025,0.134334,0.002725,Sure Things,1,0
C000500,-0.000673,-0.000673,0.077016,0.000483,Sleeping Dogs,1,0
C000501,0.003326,0.003326,-0.143458,0.998343,Lost Causes,0,1
C000502,-0.000144,-0.000144,-0.078052,0.00065,Sleeping Dogs,1,0
C000503,0.001168,0.001168,-0.008392,0.001997,Sure Things,1,0
C000504,2.9e-05,2.9e-05,0.028427,0.000587,Sure Things,0,0
C000505,0.000115,0.000115,0.042194,0.002608,Sure Things,0,0
C000506,-0.000311,-0.000311,0.294373,0.997606,Sleeping Dogs,0,1
C000507,-0.004587,-0.004587,-0.099838,0.001277,Sleeping Dogs,1,0
C000508,-0.000456,-0.000456,0.156671,0.00055,Sleeping Dogs,1,0
C000509,-2.5e-05,-2.5e-05,0.191529,0.000574,Sleeping Dogs,1,0
C000510,1.6e-05,1.6e-05,-0.111301,0.000639,Sure Things,0,0
C000511,-0.010743,-0.010743,0.089562,0.003625,Sleeping Dogs,1,0
C000512,0.00133,0.00133,0.042252,0.001888,Sure Things,0,0
C000513,0.000168,0.000168,-0.118925,0.000725,Sure Things,0,0
C000514,0.000437,0.000437,-0.100576,0.001332,Sure Things,0,0
C000515,-0.001778,-0.001778,0.05317,0.000511,Sleeping Dogs,1,0
C000516,-0.008157,-0.008157,0.222544,0.001994,Sleeping Dogs,1,0
C000517,0.000133,0.000133,0.00274,0.99855,Lost Causes,0,1
C000518,-0.00084,-0.00084,0.2875,0.000791,Sleeping Dogs,0,0
C000519,6.9e-05,6.9e-05,0.001379,0.997989,Lost Causes,0,1
C000520,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C000521,0.000554,0.000554,0.00389,0.997954,Lost Causes,1,1
C000522,0.002472,0.002472,-0.241915,0.003042,Sure Things,0,0
C000523,8.5e-05,8.5e-05,-0.05704,0.000625,Sure Things,0,0
C000524,0.000674,0.000674,-0.172054,0.002751,Sure Things,0,0
C000525,-0.00029,-0.00029,-0.065158,0.000588,Sleeping Dogs,1,0
C000526,0.000387,0.000387,0.130626,0.001028,Sure Things,1,0
C000527,0.011471,0.011471,-0.128544,0.017259,Sure Things,0,0
C000528,-0.006199,-0.006199,-0.001322,0.000776,Sleeping Dogs,0,0
C000529,-0.006858,-0.006858,-0.197408,0.001242,Sleeping Dogs,1,0
C000530,0.000293,0.000293,0.010186,0.00095,Sure Things,1,0
C000531,-8.2e-05,-8.2e-05,-0.061784,0.998527,Sleeping Dogs,0,1
C000532,-0.151758,-0.151758,0.221366,0.7827,Sleeping Dogs,1,1
C000533,7.1e-05,7.1e-05,-0.180197,0.0007,Sure Things,0,0
C000534,-4.2e-05,-4.2e-05,-0.2585,0.000581,Sleeping Dogs,0,0
C000535,0.000137,0.000137,-0.01067,0.000782,Sure Things,1,0
C000536,0.000467,0.000467,-0.106128,0.000994,Sure Things,0,0
C000537,-0.001925,-0.001925,-0.122676,0.005898,Sleeping Dogs,0,0
C000538,0.000228,0.000228,-0.315025,0.000948,Sure Things,0,0
C000539,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C000540,0.001252,0.001252,-0.055407,0.001834,Sure Things,1,0
C000541,-0.000186,-0.000186,0.220003,0.000437,Sleeping Dogs,1,0
C000542,-0.002965,-0.002965,-0.126554,0.000542,Sleeping Dogs,0,0
C000543,0.000145,0.000145,0.120638,0.000739,Sure Things,1,0
C000544,0.000409,0.000409,-0.255739,0.001316,Sure Things,0,0
C000545,-0.30095,-0.30095,0.025447,0.69695,Sleeping Dogs,1,1
C000546,-0.004533,-0.004533,-0.161657,0.00668,Sleeping Dogs,0,0
C000547,-0.000176,-0.000176,-0.050169,0.000614,Sleeping Dogs,1,0
C000548,-0.82908,-0.82908,-0.172726,0.150096,Sleeping Dogs,1,1
C000549,-0.000292,-0.000292,-0.183947,0.000177,Sleeping Dogs,0,0
C000550,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C000551,0.00035,0.00035,0.206988,0.000974,Sure Things,1,0
C000552,3e-05,3e-05,0.34762,0.000713,Sure Things,0,0
C000553,0.000388,0.000388,0.043905,0.997859,Lost Causes,1,1
C000554,-0.001285,-0.001285,-0.333767,0.001643,Sleeping Dogs,0,0
C000555,0.002276,0.002276,-0.033293,0.002913,Sure Things,1,0
C000556,-0.000185,-0.000185,0.251562,0.000737,Sleeping Dogs,0,0
C000557,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C000558,-0.000395,-0.000395,-0.026771,0.001121,Sleeping Dogs,0,0
C000559,0.015501,0.015501,0.23467,0.019785,Sure Things,1,0
C000560,-0.000771,-0.000771,0.006675,0.000614,Sleeping Dogs,0,0
C000561,0.007089,0.007089,-0.020823,0.013663,Sure Things,1,0
C000562,-0.124038,-0.124038,-0.129286,0.003449,Sleeping Dogs,0,0
C000563,0.020265,0.020265,0.037185,0.026094,Sure Things,0,0
C000564,0.000986,0.000986,0.198259,0.002037,Sure Things,1,0
C000565,0.001269,0.001269,0.372835,0.998473,Lost Causes,0,1
C000566,-0.433407,-0.433407,-0.072465,0.009682,Sleeping Dogs,0,0
C000567,0.001102,0.001102,0.394727,0.001807,Sure Things,1,0
C000568,-0.048657,-0.048657,0.422261,0.059073,Sleeping Dogs,1,0
C000569,-0.000836,-0.000836,-0.145422,0.000645,Sleeping Dogs,0,0
C000570,-0.000239,-0.000239,0.110889,0.000667,Sleeping Dogs,1,0
C000571,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C000572,-0.001545,-0.001545,-0.042286,0.001711,Sleeping Dogs,0,0
C000573,-0.693673,-0.693673,0.234716,0.23309,Sleeping Dogs,1,1
C000574,-0.001104,-0.001104,0.087736,0.996378,Sleeping Dogs,0,1
C000575,0.053864,0.053864,0.055593,0.919933,Persuadables,0,1
C000576,-0.002595,-0.002595,0.010899,0.001858,Sleeping Dogs,0,0
C000577,0.00065,0.00065,0.009844,0.001331,Sure Things,1,0
C000578,0.03463,0.03463,-0.081471,0.045972,Sure Things,0,0
C000579,-0.000296,-0.000296,-0.252385,0.000549,Sleeping Dogs,0,0
C000580,-0.000599,-0.000599,-0.225039,0.000206,Sleeping Dogs,0,0
C000581,-0.000299,-0.000299,-0.00264,0.000235,Sleeping Dogs,0,0
C000582,-0.000147,-0.000147,-0.074448,0.000501,Sleeping Dogs,0,0
C000583,-0.000348,-0.000348,0.062562,0.000561,Sleeping Dogs,1,0
C000584,2.7e-05,2.7e-05,0.220848,0.001275,Sure Things,0,0
C000585,0.00018,0.00018,0.226674,0.000861,Sure Things,1,0
C000586,0.000431,0.000431,-0.106617,0.001046,Sure Things,1,0
C000587,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C000588,0.000478,0.000478,-0.145888,0.0012,Sure Things,0,0
C000589,-0.000127,-0.000127,0.144686,0.000614,Sleeping Dogs,1,0
C000590,0.000488,0.000488,-0.316693,0.001182,Sure Things,0,0
C000591,-0.007319,-0.007319,0.01906,0.002047,Sleeping Dogs,0,0
C000592,-0.000691,-0.000691,0.23382,0.000707,Sleeping Dogs,1,0
C000593,0.000221,0.000221,0.155017,0.000788,Sure Things,1,0
C000594,0.054924,0.054924,0.232517,0.055522,Sure Things,1,0
C000595,-4.4e-05,-4.4e-05,0.302609,0.000555,Sleeping Dogs,1,0
C000596,3.5e-05,3.5e-05,0.378341,0.998472,Lost Causes,0,1
C000597,-0.000207,-0.000207,0.076884,0.000694,Sleeping Dogs,0,0
C000598,-0.006207,-0.006207,-0.076506,0.002624,Sleeping Dogs,0,0
C000599,0.000578,0.000578,-0.026552,0.001125,Sure Things,1,0
C000600,-0.000253,-0.000253,-0.147698,0.000716,Sleeping Dogs,0,0
C000601,0.00075,0.00075,0.232519,0.99865,Lost Causes,0,1
C000602,-0.937345,-0.937345,0.292506,0.004096,Sleeping Dogs,1,1
C000603,-8.2e-05,-8.2e-05,-0.065469,0.998527,Sleeping Dogs,1,1
C000604,1.7e-05,1.7e-05,0.361169,0.000625,Sure Things,1,0
C000605,0.00043,0.00043,0.078216,0.001547,Sure Things,1,0
C000606,-0.006975,-0.006975,0.094063,0.004264,Sleeping Dogs,1,0
C000607,-0.000177,-0.000177,0.192264,0.000582,Sleeping Dogs,1,0
C000608,-0.565123,-0.565123,0.197775,0.001764,Sleeping Dogs,1,1
C000609,-0.001096,-0.001096,0.37459,0.001426,Sleeping Dogs,1,0
C000610,-0.000214,-0.000214,-0.01186,0.000731,Sleeping Dogs,1,0
C000611,-0.000689,-0.000689,-0.130548,0.000786,Sleeping Dogs,0,0
C000612,-0.000161,-0.000161,0.092497,0.000499,Sleeping Dogs,0,0
C000613,0.000783,0.000783,0.054671,0.002239,Sure Things,1,0
C000614,1.7e-05,1.7e-05,-0.316313,0.000641,Sure Things,1,0
C000615,-0.000706,-0.000706,-0.18271,0.000639,Sleeping Dogs,0,0
C000616,-0.093884,-0.093884,0.252552,0.006268,Sleeping Dogs,0,0
C000617,-0.678137,-0.678137,0.088421,0.040055,Sleeping Dogs,1,1
C000618,-0.000385,-0.000385,-0.026796,0.000514,Sleeping Dogs,1,0
C000619,2e-05,2e-05,-0.052556,0.000668,Sure Things,1,0
C000620,-0.000282,-0.000282,-0.069373,0.000957,Sleeping Dogs,0,0
C000621,0.001542,0.001542,0.178983,0.002512,Sure Things,1,0
C000622,6.9e-05,6.9e-05,0.248456,0.000636,Sure Things,1,0
C000623,-0.00628,-0.00628,-0.048944,0.002767,Sleeping Dogs,0,0
C000624,3.3e-05,3.3e-05,0.303368,0.00064,Sure Things,1,0
C000625,-0.000323,-0.000323,0.38713,0.000612,Sleeping Dogs,1,0
C000626,-0.000462,-0.000462,0.127226,0.996968,Sleeping Dogs,0,1
C000627,-0.0007,-0.0007,0.135464,0.002577,Sleeping Dogs,0,0
C000628,3.1e-05,3.1e-05,-0.205471,0.000744,Sure Things,1,0
C000629,-0.185105,-0.185105,-0.158922,0.002462,Sleeping Dogs,0,0
C000630,-0.000313,-0.000313,0.231725,0.00058,Sleeping Dogs,1,0
C000631,-0.000159,-0.000159,-0.005671,0.000271,Sleeping Dogs,1,0
C000632,3.3e-05,3.3e-05,0.095218,0.000701,Sure Things,0,0
C000633,0.001494,0.001494,0.297939,0.002354,Sure Things,1,0
C000634,-0.00013,-0.00013,-0.185875,0.000614,Sleeping Dogs,0,0
C000635,0.000284,0.000284,-0.034362,0.000899,Sure Things,1,0
C000636,-5.4e-05,-5.4e-05,0.200676,0.000557,Sleeping Dogs,1,0
C000637,-2.9e-05,-2.9e-05,0.160227,0.001147,Sleeping Dogs,1,0
C000638,0.003669,0.003669,-0.117575,0.998401,Lost Causes,0,1
C000639,0.011191,0.011191,-0.219054,0.016135,Sure Things,0,0
C000640,0.058124,0.058124,0.057892,0.947583,Persuadables,0,1
C000641,-0.022096,-0.022096,-0.119131,0.00261,Sleeping Dogs,0,0
C000642,-0.000281,-0.000281,-0.321946,0.000614,Sleeping Dogs,1,0
C000643,-0.000283,-0.000283,-0.136585,0.000555,Sleeping Dogs,0,0
C000644,1.8e-05,1.8e-05,-0.095388,0.000574,Sure Things,0,0
C000645,0.000275,0.000275,-0.238603,0.000842,Sure Things,0,0
C000646,-1e-05,-1e-05,-0.13819,0.0006,Sleeping Dogs,0,0
C000647,0.016593,0.016593,0.093813,0.986003,Lost Causes,1,1
C000648,-0.000463,-0.000463,0.142356,0.000448,Sleeping Dogs,1,0
C000649,0.001394,0.001394,-0.349523,0.002017,Sure Things,1,0
C000650,0.00261,0.00261,0.202944,0.003552,Sure Things,1,0
C000651,-0.761934,-0.761934,0.26991,0.065957,Sleeping Dogs,0,0
C000652,8.5e-05,8.5e-05,-0.177702,0.000653,Sure Things,1,0
C000653,0.002296,0.002296,0.37891,0.002979,Sure Things,0,0
C000654,0.000113,0.000113,-0.17951,0.998034,Lost Causes,1,1
C000655,-0.000182,-0.000182,0.141896,0.000836,Sleeping Dogs,1,0
C000656,-0.010987,-0.010987,0.055339,0.005202,Sleeping Dogs,1,0
C000657,0.000151,0.000151,-0.288681,0.000788,Sure Things,1,0
C000658,0.024513,0.024513,-0.102958,0.029527,Sure Things,1,0
C000659,-0.00038,-0.00038,-0.211357,0.000385,Sleeping Dogs,0,0
C000660,9.9e-05,9.9e-05,0.034798,0.000678,Sure Things,0,0
C000661,0.001451,0.001451,0.017245,0.002553,Sure Things,0,0
C000662,-0.0017,-0.0017,0.085908,0.001625,Sleeping Dogs,0,0
C000663,1e-05,1e-05,-0.173776,0.000614,Sure Things,0,0
C000664,0.000903,0.000903,0.359864,0.00198,Sure Things,1,0
C000665,0.000213,0.000213,0.004371,0.99865,Lost Causes,0,1
C000666,0.000564,0.000564,0.197405,0.99772,Lost Causes,1,1
C000667,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C000668,0.000258,0.000258,-0.153878,0.00119,Sure Things,0,0
C000669,-0.00046,-0.00046,0.437006,0.000612,Sleeping Dogs,1,0
C000670,-8.4e-05,-8.4e-05,-0.057864,0.000561,Sleeping Dogs,1,0
C000671,9e-06,9e-06,-0.044604,0.000538,Sure Things,0,0
C000672,-0.006142,-0.006142,0.001377,0.001756,Sleeping Dogs,0,0
C000673,-0.021503,-0.021503,-0.013457,0.001996,Sleeping Dogs,0,0
C000674,0.000124,0.000124,-0.152189,0.000682,Sure Things,0,0
C000675,-0.000281,-0.000281,-0.022643,0.00112,Sleeping Dogs,1,0
C000676,0.000114,0.000114,0.288046,0.000674,Sure Things,1,0
C000677,-0.002345,-0.002345,0.044391,0.000428,Sleeping Dogs,0,0
C000678,-0.009828,-0.009828,0.017723,0.003125,Sleeping Dogs,0,0
C000679,-0.161506,-0.161506,-0.259342,0.006168,Sleeping Dogs,0,0
C000680,-5.2e-05,-5.2e-05,-0.304884,0.000571,Sleeping Dogs,0,0
C000681,-0.000115,-0.000115,0.096225,0.001722,Sleeping Dogs,1,0
C000682,-0.000108,-0.000108,-0.370726,0.000727,Sleeping Dogs,0,0
C000683,0.003863,0.003863,-0.271653,0.008831,Sure Things,0,0
C000684,0.003062,0.003062,0.253683,0.004027,Sure Things,1,0
C000685,-0.000426,-0.000426,-0.079367,0.000449,Sleeping Dogs,0,0
C000686,0.687817,0.687817,-0.107725,0.690881,Persuadables,0,1
C000687,0.000453,0.000453,-0.173502,0.000993,Sure Things,0,0
C000688,5.6e-05,5.6e-05,0.044554,0.001147,Sure Things,1,0
C000689,2e-05,2e-05,0.190143,0.000587,Sure Things,1,0
C000690,0.000172,0.000172,0.01193,0.009048,Sure Things,1,0
C000691,-0.000413,-0.000413,0.184168,0.000723,Sleeping Dogs,1,0
C000692,0.002716,0.002716,0.368211,0.003396,Sure Things,0,0
C000693,-0.124101,-0.124101,-0.096199,0.003066,Sleeping Dogs,0,0
C000694,-0.005791,-0.005791,0.048505,0.001295,Sleeping Dogs,1,0
C000695,-4.4e-05,-4.4e-05,0.043825,0.000693,Sleeping Dogs,0,0
C000696,-0.000656,-0.000656,0.214683,0.000219,Sleeping Dogs,1,0
C000697,-1e-05,-1e-05,-0.141819,0.000934,Sleeping Dogs,0,0
C000698,-0.005091,-0.005091,0.069489,0.00086,Sleeping Dogs,1,0
C000699,1.1e-05,1.1e-05,-0.215948,0.000897,Sure Things,0,0
C000700,4e-06,4e-06,0.213482,0.000641,Sure Things,1,0
C000701,0.243198,0.243198,0.242952,0.936509,Persuadables,0,1
C000702,-0.000154,-0.000154,-0.300726,0.0007,Sleeping Dogs,0,0
C000703,-0.000187,-0.000187,0.156099,0.00073,Sleeping Dogs,1,0
C000704,-0.03693,-0.03693,0.093458,0.012923,Sleeping Dogs,1,0
C000705,0.000239,0.000239,-0.047827,0.000786,Sure Things,1,0
C000706,-0.030943,-0.030943,0.142464,0.006915,Sleeping Dogs,1,0
C000707,0.015179,0.015179,0.039794,0.027072,Sure Things,1,0
C000708,-0.001424,-0.001424,-0.09304,0.000317,Sleeping Dogs,0,0
C000709,-0.00249,-0.00249,0.053212,0.000474,Sleeping Dogs,1,0
C000710,0.000445,0.000445,-0.153587,0.001941,Sure Things,0,0
C000711,0.00024,0.00024,0.285976,0.012836,Sure Things,1,0
C000712,-0.112723,-0.112723,0.161334,0.007202,Sleeping Dogs,1,0
C000713,1.9e-05,1.9e-05,0.087496,0.000587,Sure Things,1,0
C000714,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C000715,6e-06,6e-06,-0.041764,0.000626,Sure Things,0,0
C000716,-0.000207,-0.000207,0.182108,0.000374,Sleeping Dogs,1,0
C000717,0.000265,0.000265,0.265406,0.000948,Sure Things,1,0
C000718,0.0001,0.0001,-0.182827,0.000681,Sure Things,1,0
C000719,-0.006465,-0.006465,0.077598,0.002528,Sleeping Dogs,1,0
C000720,-0.000604,-0.000604,-0.085906,0.000585,Sleeping Dogs,0,0
C000721,-0.000874,-0.000874,0.034711,0.000627,Sleeping Dogs,1,0
C000722,-5.4e-05,-5.4e-05,0.132516,0.000614,Sleeping Dogs,1,0
C000723,0.001766,0.001766,0.324429,0.00449,Sure Things,1,0
C000724,-0.000195,-0.000195,-0.280675,0.000924,Sleeping Dogs,0,0
C000725,-0.00459,-0.00459,-0.180273,0.001192,Sleeping Dogs,0,0
